now,intensity,humidity,temperature,temperature_from_humidity,temperature_from_pressure,pressure,orientation_roll,orientation_pitch,orientation_yaw,compass,compass_raw_x,compass_raw_y,compass_raw_z,gyro_roll,gyro_pitch,gyro_yaw,gyro_raw_x,gyro_raw_y,gyro_raw_z,accelerometer_raw_x,accelerometer_raw_y,accelerometer_raw_z
2023-05-15 10:06:47.420078,0.7064683000189689,43.73158264160156,29.858230590820312,29.858230590820312,28.8125,1016.351318359375,0.4373564625867951,359.14069694208933,118.58228829404136,118.58228829404136,-5.218353748321533,-9.974998474121094,19.6882266998291,0.43757345449507523,359.1435105531405,118.52242851615536,-0.0014212168753147125,3.186054527759552e-06,-0.04736478254199028,0.01284963358193636,0.008012155070900917,0.9859974384307861
2023-05-15 10:06:48.086284,0.7064683000189689,43.53038787841797,29.83990478515625,29.83990478515625,28.808334350585938,1016.3564453125,0.47328910063445373,359.226061073223,116.70660906492914,116.76958340907665,-9.62459945678711,-17.352161407470703,34.125125885009766,0.47776415520128146,359.22703485542735,116.74774046411095,0.00036529824137687683,0.0020184549503028393,-0.059723254293203354,0.013819416984915733,0.008497740142047405,0.9869722723960876
2023-05-15 10:06:48.346063,0.7004714000013337,43.42979431152344,29.913209915161133,29.913209915161133,28.816665649414062,1016.364501953125,0.48838750059903135,359.2399099754562,116.0269506009995,116.10359898386538,-10.517423629760742,-18.833900451660156,37.840423583984375,0.4896231778694219,359.24323867882043,116.11437702237566,0.0012455154210329056,0.0019642915576696396,-0.06126417592167854,0.013819416984915733,0.008012155070900917,0.9881907105445862
2023-05-15 10:06:48.610702,0.6943599999895014,43.46122741699219,29.803251266479492,29.803251266479492,28.820833206176758,1016.37646484375,0.50100184613984,359.26868641620314,115.38030927151772,115.48140973161225,-11.024383544921875,-19.252666473388672,38.78057861328125,0.501221105884368,359.2689734442308,115.51532845103053,-0.0014701690524816513,0.000937730772420764,-0.060488589107990265,0.01309207919985056,0.008983325213193893,0.9867285490036011
2023-05-15 10:06:48.875581,0.6943599999895014,43.11228561401367,29.913209915161133,29.913209915161133,28.829166412353516,1016.39990234375,0.5152130152034036,359.3781186932289,114.79050877630878,114.90882131311174,-10.988991737365723,-18.811689376831055,39.186607360839844,0.5166617623593868,359.3792275851128,114.96052584512873,-0.0005299262702465057,0.00017139851115643978,-0.05972025543451309,0.015031646937131882,0.007283777464181185,0.9867285490036011
2023-05-15 10:06:49.135143,0.7023575000184792,43.15629577636719,29.803251266479492,29.803251266479492,28.827083587646484,1016.40234375,0.5346498125905558,359.389463744162,114.33197768675831,114.46036475258704,-10.966841697692871,-18.61171531677246,39.87141036987305,0.5341529163284373,359.3906016643499,114.53924660731151,-0.0020218752324581146,0.0013116871705278754,-0.05837099254131317,0.013819416984915733,0.007769362535327673,0.9867285490036011
2023-05-15 10:06:49.357452,0.703133799994248,43.945350646972656,29.83990478515625,29.83990478515625,28.827083587646484,1016.39697265625,0.5405817785238589,359.4076134244166,114.03549966545556,114.18822952548622,-11.121026992797852,-18.157033920288086,38.99260330200195,0.5412890766289256,359.4071733574628,114.30270349597563,0.0004152245819568634,0.0006780608091503382,-0.05538900941610336,0.013819416984915733,0.007283777464181185,0.9862411618232727
2023-05-15 10:06:49.563096,0.7109384999930626,43.34805679321289,29.803251266479492,29.803251266479492,28.827083587646484,1016.388427734375,0.5521145529374255,359.4193687669475,113.77372583532566,113.93166712969304,-10.95058822631836,-18.225555419921875,39.0003776550293,0.5538994734666203,359.4216840943545,114.0216002304946,-0.0013588238507509232,0.0009325420251116157,-0.05029440298676491,0.012364741414785385,0.007040984462946653,0.9850226640701294
2023-05-15 10:06:49.785469,0.7104280000030485,44.36030960083008,29.931535720825195,29.931535720825195,28.827083587646484,1016.378662109375,0.5738289516085125,359.44218933609903,113.48799853177651,113.65202552469437,-10.90292739868164,-18.006193161010742,38.9603157043457,0.5741586683185242,359.4436245829593,113.7578866266404,0.001344732940196991,0.0014478425728157163,-0.047065142542123795,0.015031646937131882,0.008254947140812874,0.9869722723960876
2023-05-15 10:06:50.045254,0.7065984999835564,42.91737747192383,29.858230590820312,29.858230590820312,28.827083587646484,1016.35791015625,0.5896065285086833,359.546470049665,113.2295031924482,113.38479437341762,-10.659680366516113,-17.848949432373047,38.71970748901367,0.5925864653383658,359.54711443532454,113.49081256971456,-0.001489313319325447,-0.00014647189527750015,-0.04098916053771973,0.015516539104282856,0.008012155070900917,0.9869722723960876
2023-05-15 10:06:50.305353,0.7019614999999249,43.316619873046875,29.876556396484375,29.876556396484375,28.822917938232422,1016.35498046875,0.5850363315411514,359.559979016585,113.05311355713263,113.23672270240091,-10.967611312866211,-17.297563552856445,38.89611053466797,0.5850522864361657,359.5622017362317,113.37590146711827,-0.0005525015294551849,0.000122500816360116,-0.033604156225919724,0.014789201319217682,0.008497740142047405,0.988434374332428
2023-05-15 10:06:50.564667,0.6984602999873459,43.624698638916016,29.913209915161133,29.913209915161133,28.827083587646484,1016.353759765625,0.57874407312913,0.28135963769875827,113.0108483465486,113.19338515211719,-11.129980087280273,-17.04595184326172,39.33123016357422,0.5792718653250722,0.2817044555301381,113.34194176656496,-0.0002868734300136566,-0.0002566354814916849,-0.028943892568349838,0.013334525749087334,0.008012155070900917,0.9855100512504578
