now,intensity,humidity,temperature,temperature_from_humidity,temperature_from_pressure,pressure,orientation_roll,orientation_pitch,orientation_yaw,compass,compass_raw_x,compass_raw_y,compass_raw_z,gyro_roll,gyro_pitch,gyro_yaw,gyro_raw_x,gyro_raw_y,gyro_raw_z,accelerometer_raw_x,accelerometer_raw_y,accelerometer_raw_z
2023-05-15 09:59:40.642697,0.7132664999980989,41.70393371582031,31.324344635009766,31.324344635009766,30.350000381469727,1016.451416015625,0.5222598494361527,359.1543744492631,120.4364387668897,120.4364387668897,-6.70052433013916,-12.447214126586914,19.231910705566406,0.5228423898671607,359.1561099576425,120.40717823648536,-0.00015860609710216522,0.0007038894691504538,-0.0008552409708499908,0.015031646937131882,0.008740533143281937,0.9886780977249146
2023-05-15 09:59:41.310483,0.7132664999980989,41.568756103515625,31.47095489501953,31.47095489501953,30.34583282470703,1016.46044921875,0.5883857389162492,359.0795564503731,120.37134706409948,120.3477009491929,-11.564927101135254,-21.323657989501953,33.82716369628906,0.5889378103002567,359.182631475468,120.32454660790656,-0.001090431585907936,-0.0012108866358175874,-0.00011941231787204742,0.015516539104282856,0.009226118214428425,0.9859974384307861
2023-05-15 09:59:41.573528,0.7093203999952493,42.87336730957031,31.489282608032227,31.489282608032227,30.34375,1016.4658203125,0.5958308585549748,358.47631595714654,120.32181453223855,120.30819513503354,-12.778605461120605,-23.63665199279785,37.55582046508789,0.5953764908926102,358.4783275545788,120.29629694549938,0.0013338755816221237,0.0012413498479872942,-0.0009113959968090057,0.014789201319217682,0.008740533143281937,0.9847790002822876
2023-05-15 09:59:41.838102,0.7044843000026049,41.49016571044922,31.489282608032227,31.489282608032227,30.337499618530273,1016.48046875,0.6022414179778548,357.7884904012386,120.26170886754242,120.26841611330738,-13.075762748718262,-24.26706886291504,38.52124786376953,0.6019944105898237,357.8887631277831,120.27188584940575,-0.0023349998518824577,0.00018176983576267958,-0.0010842708870768547,0.014304309152066708,0.009468910284340382,0.9862411618232727
2023-05-15 09:59:42.098976,0.7057387000040762,43.04941177368164,31.36099624633789,31.36099624633789,30.34166717529297,1016.489990234375,0.6009549411755124,357.8959196719294,120.25987837684487,120.26501467910072,-13.246896743774414,-24.46597671508789,38.62392807006836,0.6040344493566889,357.8967252073646,120.26658562260982,0.0021444708108901978,-0.00018572574481368065,-0.001549658365547657,0.01600143127143383,0.009711703285574913,0.9859974384307861
2023-05-15 09:59:42.362090,0.7067227999991701,42.1314697265625,31.47095489501953,31.47095489501953,30.34375,1016.486572265625,0.6256622967243872,358.6904996971825,120.27881166122414,120.2551109048042,-12.894683837890625,-24.467092514038086,38.47835922241211,0.6263935004915488,358.7878847478119,120.22813165758265,0.002046274021267891,-0.0027671554125845432,-0.0017489753663539886,0.015031646937131882,0.009468910284340382,0.9850226640701294
2023-05-15 09:59:42.621739,0.7069931999931214,42.071739196777344,31.544261932373047,31.544261932373047,30.34583282470703,1016.485595703125,0.6271370839765811,358.7517058761086,120.22619188385836,120.20010056122892,-13.020092010498047,-24.60087013244629,38.7326774597168,0.6270457301964322,358.75129915968785,120.17439172919299,-0.0019094804301857948,-0.001889317762106657,-0.0010618893429636955,0.01575898379087448,0.009226118214428425,0.9852663278579712
2023-05-15 09:59:42.886378,0.7136408999949708,41.12236022949219,31.434303283691406,31.434303283691406,30.354167938232422,1016.471923828125,0.6358407193307343,358.0297320423932,120.16870901180354,120.16305361517077,-13.099920272827148,-24.618959426879883,38.9063606262207,0.6322198119361284,358.0301668266226,120.15735723740298,0.002087518572807312,0.00038329410017468035,-8.701067417860031e-05,0.015516539104282856,0.007526569999754429,0.9862411618232727
2023-05-15 09:59:43.146828,0.7136408999949708,42.27922058105469,31.45262908935547,31.45262908935547,30.356250762939453,1016.461669921875,0.6167695505075893,358.0232260737654,120.16612720029727,120.16939203072054,-13.193949699401855,-24.363122940063477,38.84986114501953,0.6154408652706103,358.02240922582934,120.17372237065433,0.0017900113016366959,0.002252244623377919,-0.001300130970776081,0.01624387688934803,0.007283777464181185,0.9886780977249146
2023-05-15 09:59:43.411207,0.7126724999930047,41.21352767944336,31.41597557067871,31.41597557067871,30.356250762939453,1016.45703125,0.6306699993247702,358.045492703903,120.16365467181772,120.162862369874,-13.070459365844727,-23.813209533691406,38.61908721923828,0.6302077342561778,358.04746406725224,120.17365406876263,-0.0018350472673773766,-0.0005905540892854333,0.0008545536547899246,0.014546754769980907,0.007769362535327673,0.9850226640701294
2023-05-15 09:59:43.671755,0.7095854999997755,41.00918960571289,31.41597557067871,31.41597557067871,30.354167938232422,1016.45556640625,0.6230967069174012,358.0611927474839,120.17552554059522,120.17552554059522,-12.955659866333008,-24.18125343322754,38.7301025390625,0.6233469159566059,358.0627551532566,120.17484252167822,-0.0006321761757135391,0.0005454948404803872,-0.00036244001239538193,0.01648632250726223,0.007283777464181185,0.9857537150382996
2023-05-15 09:59:43.935014,0.7121623999987605,42.643882751464844,31.41597557067871,31.41597557067871,30.354167938232422,1016.44384765625,0.6248551604635622,358.78462856184683,120.17384531405939,120.15411972773639,-13.145719528198242,-24.27412986755371,38.721702575683594,0.6237873564363658,358.7841869474283,120.13946214177754,-0.002977406606078148,-0.00018807430751621723,-0.0015327250584959984,0.015274092555046082,0.009468910284340382,0.9872159361839294
2023-05-15 09:59:44.166700,0.7126099999945836,42.20691680908203,31.47095489501953,31.47095489501953,30.366666793823242,1016.462890625,0.6163342326697068,358.775612498699,120.13155278271867,120.11884863086244,-13.11868667602539,-24.218948364257812,38.56723403930664,0.6131572342102988,358.77623521985225,120.10777006402868,-0.0003833714872598648,0.0006860119756311178,0.001490832306444645,0.014789201319217682,0.008254947140812874,0.9855100512504578
2023-05-15 09:59:44.382193,0.7173001999954067,41.5467529296875,31.52593421936035,31.52593421936035,30.37708282470703,1016.4775390625,0.6221747381011553,359.38303819033945,120.11267413985276,120.09950553513296,-13.421998023986816,-24.071313858032227,38.7333869934082,0.6204204467015197,359.38222150248595,120.08763466635548,-7.824786007404327e-05,3.1087431125342846e-05,9.182840585708618e-07,0.01600143127143383,0.009468910284340382,0.9847790002822876
2023-05-15 09:59:44.593725,0.7179613000071186,41.7510871887207,31.544261932373047,31.544261932373047,30.37291717529297,1016.468017578125,0.6224195576942179,359.346744379359,120.07796311849074,120.06519066474283,-13.348508834838867,-24.122833251953125,39.31151580810547,0.6243678157941112,359.34458438539485,120.04816983333116,0.0004901178181171417,-0.00042156517156399786,-0.0005212584510445595,0.014304309152066708,0.00995449535548687,0.9850226640701294
2023-05-15 09:59:44.815931,0.7153012000012495,41.25439453125,31.56258773803711,31.56258773803711,30.375,1016.469482421875,0.6282476300469428,359.32545654734594,120.03202326613324,120.02147745405475,-13.470705032348633,-24.23401641845703,39.03553009033203,0.6283983210955063,359.3215702764299,120.01099994386794,-0.0010777171701192856,-0.0029703236650675535,0.00010914076119661331,0.01575898379087448,0.007769362535327673,0.9867285490036011
2023-05-15 09:59:45.070323,0.711141900002076,41.62848663330078,31.50760841369629,31.50760841369629,30.37708282470703,1016.468994140625,0.6385660181704222,359.3043190862163,120.00056341481617,119.98533209296704,-13.272045135498047,-24.05385398864746,39.123111724853516,0.6389599279864616,359.30206549731616,119.97086575230495,0.001878606155514717,0.07615906000137329,0.0001617753878235817,0.015274092555046082,0.009468910284340382,0.9872159361839294
2023-05-15 09:59:45.325867,0.7098922999953174,41.09092330932617,31.52593421936035,31.52593421936035,30.391666412353516,1016.466796875,0.6542184105097114,359.35836407860194,119.9624919403825,119.95216469435745,-13.131512641906738,-23.623781204223633,38.98367691040039,0.6550661543795864,359.3542094559567,119.94302590124798,-0.0008644666522741318,-0.0018341591348871589,-0.0007654400542378426,0.015274092555046082,0.008254947140812874,0.9857537150382996
2023-05-15 09:59:45.583464,0.7098922999953174,40.83314514160156,31.544261932373047,31.544261932373047,30.387500762939453,1016.46337890625,0.6519180775024451,359.3363847432962,119.94185110871074,119.9393512594745,-13.2908353805542,-23.6700496673584,39.213279724121094,0.6498261186257172,359.3347412290272,119.93451548554214,0.001287972554564476,0.000519892608281225,-0.0007216166704893112,0.015516539104282856,0.008740533143281937,0.9872159361839294
2023-05-15 09:59:45.834343,0.7069563000081871,41.487022399902344,31.47095489501953,31.47095489501953,30.391666412353516,1016.46484375,0.6490794935720702,358.64722020350666,119.91789080510233,119.92737110767031,-13.105159759521484,-23.65164566040039,38.678794860839844,0.6510568866976417,358.6491827089543,119.93164680609074,-0.0002910047769546509,0.00390755757689476,-0.0007049459964036942,0.015274092555046082,0.008497740142047405,0.9847790002822876
2023-05-15 09:59:46.091782,0.7103294999988066,42.85765075683594,31.544261932373047,31.544261932373047,30.393749237060547,1016.466064453125,0.6647628885668888,359.38535074298204,119.93872288207086,119.93608642905124,-13.60098648071289,-23.78255271911621,38.653663635253906,0.6609997211384763,359.386113589735,119.9398293727164,2.5216490030288696e-05,-0.07445167005062103,0.0002198498696088791,0.015031646937131882,0.008740533143281937,0.9857537150382996
2023-05-15 09:59:46.347486,0.7100535000072341,41.64105987548828,31.50760841369629,31.50760841369629,30.385417938232422,1016.471923828125,0.6485433237222241,359.34310671665656,119.93317676846482,119.91518605019101,-13.239822387695312,-24.179189682006836,39.109745025634766,0.6494412267938164,359.2435824827956,119.89703140737711,0.0021519307047128677,0.001497059129178524,-0.0006358670070767403,0.015031646937131882,0.008740533143281937,0.9869722723960876
