now,intensity,humidity,temperature,temperature_from_humidity,temperature_from_pressure,pressure,orientation_roll,orientation_pitch,orientation_yaw,compass,compass_raw_x,compass_raw_y,compass_raw_z,gyro_roll,gyro_pitch,gyro_yaw,gyro_raw_x,gyro_raw_y,gyro_raw_z,accelerometer_raw_x,accelerometer_raw_y,accelerometer_raw_z,accelerometer_roll,accelerometer_pitch,accelerometer_yaw
2023-05-24 13:58:57.498603,0.8059502000160137,36.70554733276367,30.334716796875,30.334716796875,29.229167938232422,1027.0595703125,0.7618165682998908,359.42244619405545,167.57701105972703,167.57701105972703,-19.234466552734375,-4.055721282958984,16.732730865478516,0.7618607510860843,359.4224653506016,167.57718864464545,-0.002360008656978607,-0.0020821914076805115,0.0007695714011788368,0.009212944656610489,0.01456755492836237,0.9864848256111145,0.7598223665056586,359.4188462041152,167.5781585315076
2023-05-24 13:58:58.174303,0.8059502000160137,36.985328674316406,30.261411666870117,30.261411666870117,29.222915649414062,1027.065673828125,0.7631217214007451,359.4216925253692,167.5781585315076,167.58486577727254,-35.1646842956543,-7.451208114624023,30.582683563232422,0.7608599149292659,359.4199240933436,167.5852346074877,0.0006912555545568466,-0.001630932791158557,0.00043986178934574127,0.009697836823761463,0.014081968925893307,0.9862411618232727,0.7615909586138688,359.4181825551878,167.5856717395946
2023-05-24 13:58:58.451384,0.7992314999919472,38.24907302856445,30.316390991210938,30.316390991210938,29.231250762939453,1027.063720703125,0.7632208125045631,359.4194960859425,167.5856717395946,167.58390955078875,-39.08034133911133,-8.263068199157715,33.671958923339844,0.7639959856145067,359.4183119018952,167.58419641873388,0.0010238420218229294,-0.001977341715246439,0.00011270493268966675,0.009940282441675663,0.013353591784834862,0.9872159361839294,0.7642124705946843,359.41794248471064,167.58429204138224
2023-05-24 13:58:58.733870,0.7961169000063819,38.33709716796875,30.334716796875,30.334716796875,29.222915649414062,1027.06494140625,0.7649394054936147,359.41597923221104,167.58429204138224,167.58714706045532,-39.998046875,-8.34039306640625,33.99641799926758,0.7655324046517893,359.41590916941124,167.58752955104885,-0.0010720957070589066,0.0008299187757074833,-0.00048550311475992203,0.009455390274524689,0.012139628641307354,0.9859974384307861,0.7641397397521943,359.4160507357539,167.58702411705025
2023-05-24 13:58:59.015348,0.7994711000046664,37.62348937988281,30.353044509887695,30.353044509887695,29.231250762939453,1027.060302734375,0.761016582393353,359.41512556528653,167.58702411705025,167.5886087209377,-40.19373321533203,-8.35669231414795,34.69004440307617,0.7602785484370215,359.41544188842244,167.5920511362794,0.0005257595330476761,-0.0015007173642516136,-0.001750074326992035,0.009455390274524689,0.014324761927127838,0.9872159361839294,0.7616735612141436,359.4139187028767,167.5897698530966
2023-05-24 13:58:59.293178,0.8000128000057884,37.03562927246094,30.371370315551758,30.27973747253418,29.225000381469727,1027.06298828125,0.7630102505790562,359.4118147911689,167.5897698530966,167.60213249549432,-40.435035705566406,-7.968733787536621,34.91838073730469,0.7648629393914222,359.4110976746669,167.61704962864164,0.0026052817702293396,-0.0004647010937333107,0.0003351094201207161,0.008970499038696289,0.012625213712453842,0.9859974384307861,0.7677632618285918,359.41057468494773,167.6174184588568
2023-05-24 13:58:59.522148,0.8053563999746984,38.14533233642578,30.353044509887695,30.353044509887695,29.227083206176758,1027.080078125,0.7671497187420543,359.4118001169344,167.6174184588568,167.63708940366647,-40.46061706542969,-7.82783842086792,35.091007232666016,0.7679812942735034,359.41112846387904,167.65398729167308,-0.0009113159030675888,-0.0010321659501641989,-0.0008777827024459839,0.011152512393891811,0.011896836571395397,0.9862411618232727,0.7655461717518351,359.40892503418064,167.6529764236759
2023-05-24 13:58:59.753014,0.805825100020229,37.08278274536133,30.334716796875,30.334716796875,29.231250762939453,1027.0751953125,0.7641392061436654,359.40785210751153,167.6529764236759,167.66951914184568,-40.545448303222656,-7.810384750366211,35.34328079223633,0.7633135003060343,359.40745419563154,167.68813823752313,0.00033972226083278656,-0.001007783692330122,-0.000844249501824379,0.010910065844655037,0.012382421642541885,0.9886780977249146,0.7627208746738299,359.4080872687902,167.68752352049782
2023-05-24 13:58:59.977679,0.8062365999885515,37.98815155029297,30.38969612121582,30.38969612121582,29.239582061767578,1027.07568359375,0.7597927512323043,359.407392723929,167.68752352049782,167.69699016268746,-40.21181869506836,-8.027189254760742,34.9149169921875,0.7600835678805588,359.40763786368717,167.70780918233277,0.0021272506564855576,0.0008804755052551627,-0.0008859708905220032,0.009940282441675663,0.012868006713688374,0.987459659576416,0.763274600244277,359.4097378800527,167.70683929547062
2023-05-24 13:59:00.208882,0.8103614999763522,39.00983428955078,30.38969612121582,30.38969612121582,29.235416412353516,1027.07958984375,0.7630024065336813,359.4079895650686,167.70683929547062,167.7147486545295,-40.371437072753906,-8.174243927001953,34.561283111572266,0.7597359219239757,359.4085419032569,167.72217990034648,-0.0008076094090938568,-0.002091451548039913,0.00026777200400829315,0.008970499038696289,0.013596383854746819,0.9852663278579712,0.759642487070564,359.4064302008646,167.72234382488656
2023-05-24 13:59:00.433700,0.8103614999763522,37.0073356628418,30.353044509887695,30.353044509887695,29.235416412353516,1027.068359375,0.7578182395927888,359.40954642131254,167.72234382488656,167.72234382488656,-40.41289138793945,-8.438606262207031,34.65336990356445,0.7568460582139727,359.4090874646168,167.72152420218615,0.0001445431262254715,-0.001407089177519083,-0.001177620142698288,0.011879850178956985,0.01456755492836237,0.9872159361839294,0.7579618870087707,359.40922972465063,167.72018548510883
