now,intensity,humidity,temperature,temperature_from_humidity,temperature_from_pressure,pressure,gyro_roll,gyro_pitch,gyro_yaw,gyro_raw_x,gyro_raw_y,gyro_raw_z
2023-06-05 10:08:30.170783,0.873326600004475,37.43801498413086,31.94744300842285,31.94744300842285,30.81041717529297,1026.864013671875,0.0,0.0,0.0,-0.0001620035618543625,-0.0002845682029146701,-0.0010767504572868347
2023-06-05 10:08:30.745859,0.873326600004475,38.48170471191406,31.89246368408203,31.89246368408203,30.808334350585938,1026.8642578125,0.0650735134094924,2.536686580852661,0.025383255794595196,-0.0013931319117546082,0.07471394538879395,-0.00017024576663970947
2023-06-05 10:08:30.876861,0.873326600004475,37.59833908081055,31.83748435974121,31.83748435974121,30.8125,1026.865234375,0.06628076268550537,3.079880853373197,0.024737329340459586,0.0025269128382205963,-0.0028259367682039738,-0.0007651699706912041
2023-06-05 10:08:31.007833,0.8638385000049311,36.7809944152832,31.965768814086914,31.965768814086914,30.81041717529297,1026.87548828125,0.10343012823067166,3.058981968616839,0.00938850605950245,0.005995810031890869,0.0011721451301127672,-0.0040177227929234505
2023-06-05 10:08:31.142729,0.8600211999928433,37.71465301513672,31.929115295410156,31.929115295410156,30.806249618530273,1026.87451171875,0.1358602799565021,2.992828811740915,0.013276633766461855,0.003182079643011093,-0.004450574982911348,0.001455189660191536
2023-06-05 10:08:31.273711,0.8600211999928433,37.56690216064453,31.874135971069336,31.874135971069336,30.818750381469727,1026.87109375,0.12608007605506533,2.943724020476755,0.04368475601327763,0.003128599375486374,-0.0016730816569179296,0.0026319297030568123
2023-06-05 10:08:31.405554,0.8600211999928433,37.434871673583984,31.910789489746094,31.910789489746094,30.808334350585938,1026.86865234375,0.1316338602837187,3.4145530790712404,0.03910966318749301,-0.006239535287022591,-0.002874030964449048,-0.0012940745800733566
2023-06-05 10:08:31.536816,0.8640049999949042,37.21481704711914,31.965768814086914,31.965768814086914,30.81041717529297,1026.866455078125,0.11160490417182489,3.3913579700932885,0.025591389801295467,-0.007603720761835575,-0.0051755839958786964,-0.0033429423347115517
2023-06-05 10:08:31.667802,0.8640049999949042,37.13936996459961,31.965768814086914,31.965768814086914,30.808334350585938,1026.866943359375,359.98392061911846,3.35463609835095,359.7905752076085,0.013165697455406189,-0.011895101517438889,-0.04854696989059448
2023-06-05 10:08:31.798659,0.8640049999949042,37.265113830566406,31.910789489746094,31.910789489746094,30.8125,1026.8681640625,359.91993635579644,3.2663019021454094,359.263211059088,0.013293491676449776,-0.007113694678992033,-0.07171906530857086
