now,intensity,humidity,temperature,temperature_from_humidity,temperature_from_pressure,pressure,gyro_roll,gyro_pitch,gyro_yaw,gyro_raw_x,gyro_raw_y,gyro_raw_z
2023-06-05 09:31:05.482952,0.9383753000074648,36.24028778076172,32.49723434448242,32.49723434448242,31.379165649414062,1026.792236328125,0.0,0.0,0.0,-0.0014268159866333008,0.000811559846624732,-0.00017641019076108932
2023-06-05 09:31:06.058228,0.9383753000074648,35.460662841796875,32.515560150146484,32.515560150146484,31.385417938232422,1026.793212890625,359.97273170537596,0.12242843280919435,359.9269944158186,-0.0010890532284975052,-0.00046715798089280725,0.0004653986543416977
2023-06-05 09:31:06.189327,0.9374429999988934,36.7809944152832,32.442256927490234,32.442256927490234,31.383333206176758,1026.802001953125,359.9608034820193,0.14788219996830468,359.92464363012493,-0.002243857830762863,0.003676897380501032,-0.0007361695170402527
2023-06-05 09:31:06.320342,0.9309117999928276,36.375465393066406,32.4605827331543,32.4605827331543,31.385417938232422,1026.802978515625,359.9518872737025,0.1577229951181989,359.9115090362788,-0.0009880568832159042,0.0035997661761939526,0.0014106500893831253
2023-06-05 09:31:06.452791,0.9299430999599281,36.12711715698242,32.552215576171875,32.552215576171875,31.381250381469727,1026.8037109375,359.93871015792666,0.16345145609879008,359.9259568540548,-0.002141181379556656,0.0017335041193291545,-0.0010488564148545265
2023-06-05 09:31:06.584100,0.9299430999599281,36.52635955810547,32.5888671875,32.5888671875,31.381250381469727,1026.814697265625,359.9344195384777,0.16857796663813424,359.9258942084135,-0.0011991988867521286,0.0025968109257519245,0.0001671118661761284
2023-06-05 09:31:06.715586,0.9289847999989433,35.224891662597656,32.47890853881836,32.47890853881836,31.387500762939453,1026.809326171875,359.91776350853684,0.18208103718383786,359.9251850826992,-0.001739639788866043,0.00042330267024226487,0.00046688783913850784
2023-06-05 09:31:06.846883,0.9289743000190356,36.290584564208984,32.515560150146484,32.515560150146484,31.37708282470703,1026.808837890625,359.9183622239764,0.18907181584062527,359.9228497849931,-0.0020172856748104095,0.0012999973259866238,-0.0013353293761610985
2023-06-05 09:31:06.982925,0.9250003999804903,35.8504753112793,32.47890853881836,32.47890853881836,31.385417938232422,1026.81298828125,359.9008961629484,0.19516171655827175,359.9164689475653,-0.0010441020131111145,0.0018673599697649479,-0.0013009151443839073
2023-06-05 09:31:07.117872,0.9250003999804903,35.822181701660156,32.552215576171875,32.552215576171875,31.391666412353516,1026.809814453125,359.90446018100374,0.20551933824883908,359.9103941079484,-0.0013398844748735428,0.0018152131233364344,0.0005341479554772377
2023-06-05 09:31:07.248844,0.9250003999804903,36.20256423950195,32.515560150146484,32.515560150146484,31.393749237060547,1026.8330078125,359.8945260177015,0.21124259654627342,359.9047149990866,-0.003697618842124939,0.0011742997448891401,0.0020430758595466614
2023-06-05 09:31:07.380787,0.9282867999681912,36.11139678955078,32.5888671875,32.5888671875,31.387500762939453,1026.838623046875,359.8863627143437,0.2258163792856559,359.9004974506556,0.00027904659509658813,-0.0003814783995039761,-0.0012778444215655327
2023-06-05 09:31:07.511282,0.9290525000105845,35.30033874511719,32.4605827331543,32.4605827331543,31.383333206176758,1026.83154296875,359.8769179901244,0.23835564610644727,359.90255884043376,-0.0018020682036876678,0.0031944517977535725,0.000836559571325779
2023-06-05 09:31:07.641842,0.9290525000105845,35.495243072509766,32.47890853881836,32.47890853881836,31.387500762939453,1026.834716796875,359.8598359804949,0.25039713621104753,359.90486333558755,-0.0020322082564234734,0.0013164640404284,0.0008187703788280487
2023-06-05 09:31:07.772187,0.9290525000105845,35.50782012939453,32.57054138183594,32.57054138183594,31.395832061767578,1026.8427734375,359.8468335548112,0.2582093785176612,359.9166235072757,0.0001325756311416626,0.0009773328201845288,0.0001757405698299408
2023-06-05 09:31:07.902562,0.9290525000105845,36.516929626464844,32.53388595581055,32.53388595581055,31.387500762939453,1026.849609375,359.8383115598003,0.2750110035456579,359.93126414449364,0.0016548875719308853,0.0015201207716017962,0.00043485313653945923
2023-06-05 09:31:08.032992,0.9287087000084284,36.13340377807617,32.60719299316406,32.60719299316406,31.389583587646484,1026.84814453125,359.8370221748315,0.7611991832319451,359.9235204575428,-0.0028694309294223785,-0.0003828126937150955,-0.0010559018701314926
2023-06-05 09:31:08.167703,0.9287087000084284,35.15887451171875,32.552215576171875,32.552215576171875,31.391666412353516,1026.84765625,359.8343859352552,0.7698176546648847,359.92314268938475,-0.0007221642881631851,0.000800861744210124,0.00046060048043727875
2023-06-05 09:31:08.298185,0.9292450999746507,36.02337646484375,32.515560150146484,32.515560150146484,31.383333206176758,1026.8583984375,359.8213966897022,0.769970373425858,359.9227048969373,-0.0015788041055202484,0.0010896086459979415,-0.000745854340493679
2023-06-05 09:31:08.429505,0.9293545000000449,35.78445816040039,32.47890853881836,32.47890853881836,31.393749237060547,1026.852783203125,359.81554077632455,0.7664835084937136,359.92683460006424,-0.002141919918358326,-0.00011762406211346388,-0.0016471287235617638
2023-06-05 09:31:08.563870,0.9292450999746507,36.290584564208984,32.49723434448242,32.49723434448242,31.395832061767578,1026.832275390625,359.83366144161533,0.7674845047330907,359.92007734851,-0.0006598774343729019,0.0007821472827345133,-0.00040617212653160095
2023-06-05 09:31:08.695537,0.9292450999746507,36.21828079223633,32.4605827331543,32.4605827331543,31.389583587646484,1026.830078125,359.8210476830439,0.7655729055391334,359.92286626682653,-0.002719789743423462,0.0007762657478451729,0.001093721017241478
2023-06-05 09:31:08.830731,0.9293545000000449,35.991939544677734,32.47890853881836,32.47890853881836,31.395832061767578,1026.831298828125,359.812806352779,0.7642602285580216,359.9220417616081,-0.0008576232939958572,0.0016714780358597636,-0.0004189955070614815
2023-06-05 09:31:08.931687,0.9293545000000449,36.1428337097168,32.49723434448242,32.49723434448242,31.399999618530273,1026.82568359375,359.80632547709223,0.7646573400252343,359.9166132619919,-0.0011242907494306564,0.00044485123362392187,-0.001896432600915432
2023-06-05 09:31:09.032475,0.9391358000139007,36.98847198486328,32.47890853881836,32.47890853881836,31.402084350585938,1026.8125,359.79738586670635,0.763096321634769,359.9162237144256,0.00012952089309692383,0.0010457636089995503,0.0014347406104207039
2023-06-05 09:31:09.130409,0.9391358000139007,35.79389190673828,32.552215576171875,32.552215576171875,31.399999618530273,1026.81396484375,359.78924556187616,0.7684524706045284,359.92863683619015,-0.0007454119622707367,-0.0004855422303080559,0.0010765260085463524
